,pol_number,gender,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0,age_at_eff_dt
7556,85145260,M,755.0,A,88.9,2,SEDAN,2.123,0,0.0,68
7557,81792198,M,619.0,A,77.1,4,STNWG,1.463,0,0.0,48
7558,93474934,M,849.0,A,97.6,4,SEDAN,0.55,0,0.0,57
7559,17449842,F,750.0,C,142.5,1,STNWG,5.104,0,0.0,67
7560,70645258,F,575.0,A,82.0,2,MIBUS,2.651,0,0.0,50
7561,39600580,F,780.0,E,36.0,1,STNWG,4.917,0,0.0,21
7562,83184956,M,822.0,E,43.5,1,STNWG,6.468,0,0.0,37
7563,15540330,F,646.0,D,72.2,2,HBACK,1.155,0,0.0,63
7564,75218079,M,648.0,D,101.8,4,COUPE,1.089,0,0.0,50
7565,33928233,F,604.0,D,22.9,2,STNWG,4.983,0,0.0,38
7566,76829840,F,782.0,D,82.6,2,STNWG,4.4,0,0.0,50
7567,74353580,M,608.0,A,73.2,3,HDTOP,2.277,0,0.0,37
7568,83487571,F,777.0,A,81.9,2,HBACK,1.474,0,0.0,42
7570,16493056,M,767.0,C,118.5,4,STNWG,2.145,0,0.0,48
7571,99418395,F,819.0,C,135.0,2,SEDAN,1.969,0,0.0,65
7573,32946163,M,820.0,A,71.3,3,SEDAN,1.331,0,0.0,38
7574,27221658,M,649.0,B,122.0,1,COUPE,3.454,1,12368.75529,35
7575,37943437,F,679.0,B,194.0,2,STNWG,4.268,0,0.0,46
7578,25785789,F,666.0,A,105.3,1,HBACK,1.474,0,0.0,57
7579,98378478,M,808.0,C,144.0,2,HBACK,1.936,1,299.5501964,71
7580,37281837,F,431.0,D,126.9,3,STNWG,2.629,1,1127.201748,36
7581,10936958,F,522.0,F,94.0,2,HBACK,1.111,0,0.0,53
7582,57760265,M,735.0,E,67.5,2,SEDAN,1.771,0,0.0,44
7583,53866213,M,831.0,A,73.5,3,HBACK,0.858,0,0.0,51
7584,42265520,M,339.0,A,80.7,4,HBACK,0.572,1,1192.570262,38
7585,67710428,M,634.0,C,150.0,4,HBACK,0.902,0,0.0,59
7586,67861155,F,687.0,C,138.0,1,UTE,4.7839,0,0.0,43
7587,91310912,M,435.0,D,76.2,2,STNWG,2.981,2,7475.555202,34
7588,88549973,M,679.0,C,138.0,1,STNWG,5.709,0,0.0,53
7589,18054622,F,685.0,D,58.1,3,UTE,1.518,0,0.0,35
7590,26509852,F,393.0,B,137.5,2,HBACK,1.408,0,0.0,38
7591,39782532,F,621.0,B,118.7,1,STNWG,6.1083,0,0.0,37
7592,95742492,F,840.0,B,133.7,4,SEDAN,0.506,0,0.0,50
7593,23678425,M,717.0,C,142.5,2,HBACK,1.353,1,154.2857346,31
7595,33496092,F,689.0,C,118.5,4,SEDAN,0.671,0,0.0,52
7596,75450358,F,365.0,C,141.0,1,STNWG,3.7389,0,0.0,42
7597,52900240,M,590.0,A,106.7,1,HBACK,1.76,0,0.0,44
7598,82661836,F,630.0,B,116.0,2,STNWG,3.113,0,0.0,38
7599,11020964,F,818.0,C,82.5,1,STNWG,8.338,0,0.0,41
7600,83187020,F,757.0,A,97.9,4,HBACK,0.341,0,0.0,65
7601,18089263,M,661.0,D,113.1,3,STNWG,2.585,1,879.1525409,39
7602,61759627,M,839.0,E,63.0,2,STNWG,6.094,0,0.0,73
7603,43216368,F,531.0,B,107.3,2,HBACK,1.573,0,0.0,33
7604,31120574,F,752.0,C,139.5,3,HBACK,1.232,0,0.0,41
7605,64055277,F,754.0,A,101.9,4,SEDAN,1.903,0,0.0,46
7606,82456199,F,526.0,B,91.5,2,STNWG,3.773,0,0.0,47
7607,91708083,M,706.0,C,139.5,4,HBACK,0.308,0,0.0,53
7609,45970500,F,648.0,B,117.5,4,SEDAN,0.429,0,0.0,53
7610,31632611,M,486.0,A,92.5,4,SEDAN,0.781,0,0.0,74
7611,87672678,F,838.0,E,39.0,3,STNWG,3.08,0,0.0,33
7612,66139480,F,675.0,A,110.2,1,SEDAN,2.4189,0,0.0,57
7613,21074840,M,605.0,A,67.1,3,STNWG,3.322,1,587.6758854,40
7614,78143674,F,794.0,C,126.0,4,HBACK,0.473,0,0.0,66
7615,41192861,F,637.0,D,124.6,4,SEDAN,1.177,0,0.0,56
7616,69897309,M,812.0,A,94.7,3,STNWG,2.882,0,0.0,67
7618,36148404,F,650.0,C,127.5,4,STNWG,1.507,0,0.0,48
7619,26904715,M,594.0,A,79.3,3,STNWG,3.773,0,0.0,53
7620,98666594,F,597.0,C,90.0,3,STNWG,2.409,0,0.0,33
7621,49512172,F,636.0,F,138.0,4,TRUCK,1.342,1,113.9113657,24
7622,19178485,F,828.0,B,130.5,2,HBACK,3.113,0,0.0,57
7623,10628003,F,522.0,E,45.0,1,SEDAN,2.728,0,0.0,49
7625,52770714,F,829.0,E,82.5,4,TRUCK,1.221,1,1556.048814,84
7626,66862230,F,814.0,E,48.0,1,STNWG,4.686,0,0.0,49
7628,75437104,F,789.0,D,104.3,3,HBACK,1.21,0,0.0,45
7629,94414883,F,809.0,C,147.0,1,HBACK,1.5389,0,0.0,58
7630,21460585,M,712.0,A,104.8,3,SEDAN,1.771,0,0.0,67
7631,60317352,F,620.0,B,166.3,2,HBACK,1.76,0,0.0,40
7633,99954113,F,371.0,F,116.0,3,HBACK,0.968,3,4343.247482,51
7634,22473020,M,809.0,D,180.0,4,SEDAN,0.396,1,339.0011227,60
7635,74416624,M,612.0,C,127.5,2,SEDAN,1.705,0,0.0,49
7636,10668974,M,813.0,F,78.0,1,UTE,4.499,0,0.0,69
7637,87653858,F,778.0,B,104.7,4,HBACK,0.484,0,0.0,57
7638,54841827,M,843.0,E,64.5,4,UTE,1.683,0,0.0,60
7639,28973281,M,474.0,B,119.3,4,HBACK,1.276,1,480.0567073,33
7641,25493327,F,812.0,A,63.8,4,STNWG,1.463,0,0.0,55
7642,81850929,F,332.0,D,66.3,4,SEDAN,0.902,0,0.0,33
7643,82398916,F,843.0,B,114.1,4,SEDAN,2.552,0,0.0,55
7644,47577839,F,780.0,A,92.7,2,HBACK,1.716,0,0.0,33
7645,44919614,M,589.0,A,59.8,1,UTE,4.7839,1,7880.416627,25
7646,20811026,M,508.0,B,120.6,2,STNWG,4.587,0,0.0,59
7647,52874672,M,680.0,E,28.5,2,STNWG,3.498,0,0.0,57
7648,30319393,M,767.0,C,144.0,3,STNWG,2.266,0,0.0,69
7649,60098958,M,687.0,A,75.1,3,SEDAN,1.386,0,0.0,78
7650,67819233,F,795.0,B,139.8,2,STNWG,4.433,0,0.0,67
7651,50810735,M,845.0,A,102.3,4,SEDAN,0.726,0,0.0,67
7652,98618324,M,800.0,D,115.2,2,SEDAN,2.123,0,0.0,75
7653,81538488,F,748.0,C,148.5,3,STNWG,5.522,0,0.0,42
7654,76103836,F,702.0,F,126.0,1,HBACK,2.112,0,0.0,64
7655,99292367,F,772.0,D,92.3,1,HBACK,1.5708,0,0.0,64
7656,12393777,M,829.0,D,121.6,3,HBACK,0.869,0,0.0,55
7657,42425408,F,703.0,E,42.0,3,SEDAN,1.452,0,0.0,54
7658,74333832,F,790.0,D,133.5,3,SEDAN,1.562,0,0.0,51
7659,20397821,M,788.0,F,114.0,3,STNWG,2.233,0,0.0,44
7660,29542370,F,682.0,B,147.4,3,STNWG,2.904,0,0.0,32
7661,39838181,M,825.0,A,88.3,2,HBACK,2.695,0,0.0,72
7662,90250677,F,622.0,C,129.0,3,HBACK,0.957,0,0.0,37
7663,25884680,M,810.0,D,74.8,4,BUS,1.133,0,0.0,56
7664,11365425,F,686.0,E,24.0,4,HDTOP,1.177,0,0.0,39
7665,55415908,M,541.0,A,103.6,3,SEDAN,1.628,2,5269.469746,61
7667,86818345,M,742.0,A,82.3,3,STNWG,3.41,0,0.0,58
7668,42170104,F,519.0,B,115.8,4,SEDAN,0.385,0,0.0,59
7669,41226294,F,845.0,A,119.3,2,STNWG,5.797,0,0.0,59
7670,22749611,M,667.0,C,108.0,1,TRUCK,5.258,0,0.0,33
7671,98257043,F,794.0,C,88.5,4,HBACK,0.341,0,0.0,53
7672,81583404,M,636.0,B,101.0,3,SEDAN,1.375,0,0.0,51
7673,44719111,F,629.0,E,39.0,1,STNWG,7.799,1,6273.538634,46
7674,55441318,F,710.0,C,141.0,2,HBACK,1.771,0,0.0,52
7675,93158526,F,772.0,B,105.2,3,HBACK,1.012,0,0.0,57
7676,62750063,F,637.0,C,144.0,4,SEDAN,0.847,0,0.0,51
7679,65656699,F,698.0,B,138.3,2,HBACK,1.386,0,0.0,27
7680,61497116,F,620.0,C,133.5,1,HBACK,1.419,0,0.0,49
7682,81372785,M,398.0,C,144.0,3,STNWG,3.663,1,3204.278468,34
7683,38742056,F,646.0,C,127.5,4,STNWG,1.133,0,0.0,32
7684,86495946,F,800.0,A,52.8,2,SEDAN,1.705,0,0.0,44
7685,86109913,M,552.0,A,60.8,2,STNWG,2.959,0,0.0,52
7686,92617127,F,629.0,C,123.0,2,STNWG,2.376,0,0.0,41
7687,15913802,M,545.0,B,111.3,1,SEDAN,2.739,0,0.0,37
7688,12993225,M,683.0,C,120.0,3,STNWG,4.4,0,0.0,60
7690,82330946,M,834.0,A,107.0,4,UTE,1.408,0,0.0,69
7691,72066460,F,474.0,A,88.6,3,SEDAN,1.815,0,0.0,82
7692,90293341,F,636.0,D,120.5,3,HBACK,0.869,0,0.0,47
7694,40211295,F,622.0,A,96.4,2,SEDAN,1.606,0,0.0,77
7695,70209814,M,717.0,B,90.1,4,STNWG,1.991,1,106.4909942,33
7696,11954441,M,668.0,D,99.3,4,SEDAN,0.385,0,0.0,32
7697,98439037,M,727.0,F,84.0,2,HBACK,1.738,0,0.0,59
7698,16533047,M,563.0,B,79.6,3,SEDAN,5.401,0,0.0,59
7699,69722844,M,465.0,F,126.0,4,UTE,0.814,0,0.0,44
7700,57664498,M,522.0,C,82.5,4,PANVN,0.506,1,511.7607892,36
7702,41680501,M,469.0,A,44.5,3,SEDAN,1.518,0,0.0,35
7703,34928000,M,817.0,A,83.6,4,STNWG,1.573,0,0.0,67
7704,83410478,F,486.0,A,116.4,1,HBACK,1.903,0,0.0,32
7705,63849988,M,601.0,A,65.3,2,HBACK,1.936,0,0.0,37
7706,99038729,M,821.0,C,127.5,3,TRUCK,3.366,0,0.0,49
7707,79893582,M,806.0,B,101.8,3,PANVN,1.606,0,0.0,67
7708,74361172,M,616.0,B,138.3,4,SEDAN,0.638,1,128.5459911,32
7709,12168861,M,412.0,F,102.0,3,STNWG,2.739,1,1835.534718,45
7710,12187860,F,695.0,C,141.0,3,HBACK,0.946,0,0.0,58
7711,55353253,M,677.0,D,92.0,4,UTE,1.254,0,0.0,51
7712,19654371,M,630.0,D,73.6,3,STNWG,3.113,0,0.0,44
7713,13071295,M,432.0,B,101.4,1,HBACK,1.7039,1,3162.605487,53
7715,43438745,F,585.0,C,111.0,2,HBACK,1.617,0,0.0,52
7716,89911509,M,826.0,B,144.9,4,TRUCK,1.408,0,0.0,56
7717,67242746,F,760.0,A,77.9,3,SEDAN,0.935,0,0.0,93
7718,62649704,F,762.0,B,159.8,1,HBACK,1.716,0,0.0,44
7719,82065559,F,607.0,B,141.5,3,HBACK,1.254,0,0.0,41
7720,79133648,M,763.0,A,75.2,4,HBACK,1.001,0,0.0,23
7721,91419130,M,620.0,A,59.9,3,STNWG,3.674,0,0.0,51
7722,51091519,F,506.0,C,141.0,4,HBACK,0.704,0,0.0,53
7723,57601873,F,779.0,A,41.9,4,MIBUS,0.836,0,0.0,40
7724,81909707,M,736.0,B,124.2,2,STNWG,4.246,0,0.0,46
7725,39093186,F,771.0,F,148.0,2,UTE,3.201,0,0.0,66
7726,20422284,F,679.0,C,138.0,2,STNWG,3.179,1,211.5785987,62
7727,27471336,F,843.0,A,120.1,3,HBACK,1.001,0,0.0,51
7728,87217833,M,432.0,A,88.9,3,CONVT,1.804,1,5551.880079,53
7729,60148910,F,677.0,C,139.5,2,HBACK,1.661,0,0.0,56
7730,35010145,F,638.0,A,85.2,2,HBACK,1.914,0,0.0,32
7731,98339837,F,700.0,A,101.5,2,SEDAN,1.661,0,0.0,38
7732,48686343,F,617.0,D,130.3,4,STNWG,2.101,0,0.0,32
7733,16413810,M,666.0,C,139.5,3,HBACK,1.628,0,0.0,60
7734,68153476,M,782.0,B,144.8,4,SEDAN,0.429,0,0.0,49
7735,84591127,M,794.0,C,130.5,2,STNWG,3.894,0,0.0,66
7736,17406734,F,637.0,C,136.5,2,SEDAN,1.925,0,0.0,35
7737,19129551,M,660.0,E,42.0,3,SEDAN,1.342,0,0.0,59
7738,77911465,M,833.0,D,113.5,4,MIBUS,1.595,0,0.0,52
7739,63853014,F,726.0,A,110.3,2,SEDAN,2.035,0,0.0,59
7741,97180981,M,691.0,C,132.0,3,SEDAN,1.177,0,0.0,54
7742,53282290,F,337.0,A,87.6,4,TRUCK,1.276,0,0.0,45
7743,87199966,F,611.0,C,120.0,1,HDTOP,3.4144,0,0.0,43
7744,39458639,M,822.0,C,136.5,1,STNWG,5.7596,0,0.0,65
7745,21008924,F,641.0,C,82.5,1,HBACK,1.507,0,0.0,51
7746,81939830,F,519.0,C,133.5,3,HBACK,0.847,0,0.0,69
7747,47065130,F,675.0,C,145.5,4,STNWG,1.837,0,0.0,60
7748,72543362,F,789.0,C,127.5,2,HBACK,1.76,0,0.0,75
7749,65305889,F,798.0,F,90.0,1,STNWG,7.139,0,0.0,64
7750,14370276,F,850.0,F,114.0,2,STNWG,2.926,0,0.0,65
7751,28731818,F,611.0,A,91.2,2,HBACK,2.024,0,0.0,58
7752,98573782,M,430.0,B,109.3,3,MIBUS,2.398,1,788.34222,46
7753,24721682,F,746.0,E,63.0,4,HBACK,0.55,0,0.0,47
7754,48654051,F,793.0,C,118.5,3,SEDAN,1.254,0,0.0,68
7755,61503030,M,838.0,A,88.4,3,SEDAN,4.004,0,0.0,61
7756,85632285,F,727.0,C,120.0,2,SEDAN,1.595,0,0.0,50
7757,75435225,F,661.0,E,22.5,2,STNWG,3.74,0,0.0,34
7758,76123190,F,342.0,A,101.3,4,SEDAN,0.451,0,0.0,90
7759,45479177,M,683.0,D,108.8,1,STNWG,5.181,0,0.0,40
7760,31914202,F,729.0,C,141.0,4,HBACK,0.341,0,0.0,24
7761,32041669,F,367.0,F,118.0,3,SEDAN,1.364,1,1225.184302,33
7762,98517522,F,826.0,C,112.5,4,HBACK,0.594,0,0.0,76
7763,42097480,M,598.0,F,114.0,4,STNWG,1.815,1,252.7175494,58
7764,79715977,F,526.0,C,106.5,2,SEDAN,1.65,1,2588.130528,61
7765,46034899,M,644.0,B,113.2,2,SEDAN,2.068,0,0.0,32
7766,62313122,M,698.0,A,57.8,3,HBACK,1.012,0,0.0,48
7767,92922906,F,781.0,C,114.0,4,SEDAN,1.254,0,0.0,68
7768,51944100,F,644.0,A,81.2,4,HBACK,0.473,0,0.0,39
7769,30223564,M,446.0,C,130.5,1,HBACK,2.068,1,3117.471738,36
7770,20542437,M,356.0,A,74.8,3,STNWG,4.785,0,0.0,71
7771,42062443,F,586.0,A,68.4,2,STNWG,3.234,0,0.0,46
7772,71882499,F,739.0,B,114.5,3,SEDAN,1.474,0,0.0,69
7773,80148870,M,304.0,E,51.0,3,HBACK,0.891,0,0.0,39
7774,78494458,F,749.0,F,162.0,1,SEDAN,1.837,0,0.0,51
7775,75421486,M,844.0,A,123.6,3,SEDAN,1.782,0,0.0,59
7776,98342035,M,768.0,A,66.5,3,UTE,2.849,0,0.0,66
7777,86259780,M,647.0,B,122.8,4,STNWG,1.551,0,0.0,46
7778,60061671,F,800.0,A,72.3,3,HBACK,1.012,0,0.0,43
7779,29427270,F,760.0,C,99.0,4,SEDAN,0.726,0,0.0,86
7780,96648502,M,838.0,C,133.5,3,STNWG,2.42,0,0.0,46
7781,42139916,F,664.0,B,136.7,1,STNWG,3.85,0,0.0,48
7782,55667822,F,550.0,A,85.3,4,STNWG,0.671,1,313.3561476,36
7783,74154795,F,738.0,E,25.5,1,TRUCK,3.047,0,0.0,44
7784,41833295,F,837.0,B,119.6,4,HBACK,1.144,0,0.0,42
7785,80782254,M,635.0,A,83.7,4,STNWG,1.661,0,0.0,47
7786,81998454,M,838.0,A,37.5,1,HBACK,1.85185,0,0.0,75
7787,81336809,F,704.0,C,135.0,1,HBACK,1.738,0,0.0,53
7788,92549978,F,591.0,A,80.4,4,COUPE,3.388,0,0.0,30
7789,50808007,M,637.0,D,117.8,4,TRUCK,2.409,0,0.0,44
7790,50661435,M,829.0,F,100.0,4,HDTOP,2.321,0,0.0,49
7791,12187138,M,751.0,A,65.9,4,SEDAN,0.803,0,0.0,62
7792,14085941,M,672.0,A,40.4,1,SEDAN,2.6224,0,0.0,48
7795,18148817,F,579.0,A,78.6,1,HBACK,1.617,0,0.0,53
7797,60499959,M,601.0,C,76.5,3,STNWG,1.914,2,796.4343351,47
7798,18221145,F,434.0,C,111.0,4,SEDAN,0.616,0,0.0,43
7799,35641839,F,813.0,C,139.5,4,SEDAN,0.451,0,0.0,58
7800,95917562,F,505.0,C,126.0,3,HBACK,0.979,0,0.0,42
7802,95860170,M,634.0,A,69.7,2,SEDAN,2.343,2,506.4209029,36
7804,23224351,F,350.0,A,74.4,4,SEDAN,1.188,2,1711.982346,54
7805,26108428,M,520.0,C,96.0,1,UTE,2.343,0,0.0,63
7806,51908480,F,616.0,C,150.0,2,HBACK,2.464,0,0.0,34
7807,79818012,F,662.0,B,116.4,3,HBACK,0.946,0,0.0,36
7808,12003635,M,685.0,D,108.2,1,STNWG,5.203,0,0.0,43
7809,91690349,F,650.0,A,118.3,1,HBACK,1.507,0,0.0,60
7810,36694119,M,354.0,C,136.5,2,SEDAN,1.705,3,10293.36078,23
7811,14168240,F,466.0,D,54.1,3,SEDAN,1.21,0,0.0,48
7812,60099114,F,732.0,B,128.1,4,STNWG,0.935,0,0.0,42
7813,42877769,M,820.0,A,73.1,3,HBACK,0.792,0,0.0,60
7814,82696815,F,317.0,C,141.0,4,HBACK,0.814,0,0.0,28
7815,30158062,M,842.0,D,85.6,1,TRUCK,5.214,0,0.0,62
7816,36861863,M,331.0,C,150.0,4,HBACK,0.517,1,1135.441532,88
7818,81264484,F,739.0,C,145.5,3,STNWG,3.036,0,0.0,65
7819,63378165,M,629.0,A,101.6,1,STNWG,3.047,1,1359.64563,49
7820,94104809,F,656.0,D,90.6,2,SEDAN,1.749,0,0.0,35
7821,17707995,M,369.0,C,138.0,4,STNWG,1.639,1,390.5106844,25
7822,79225703,F,582.0,C,127.5,2,SEDAN,1.65,0,0.0,45
7824,89827522,F,635.0,C,109.5,3,HBACK,1.628,0,0.0,64
7826,24962084,F,849.0,E,69.0,3,SEDAN,1.364,0,0.0,44
7827,61874608,M,537.0,A,85.7,2,STNWG,4.103,0,0.0,63
7828,11187151,M,708.0,B,121.2,4,SEDAN,0.803,0,0.0,47
7829,25119409,M,640.0,A,56.5,2,HBACK,2.035,0,0.0,45
7830,26887649,F,337.0,A,61.3,2,SEDAN,1.793,1,1922.641245,22
7831,25931766,F,792.0,A,73.4,2,STNWG,4.631,0,0.0,65
7832,36783173,F,800.0,B,154.2,2,STNWG,3.597,0,0.0,65
7833,38238463,M,781.0,A,55.1,4,HBACK,0.396,0,0.0,31
7834,12758453,M,610.0,E,60.0,2,SEDAN,1.562,0,0.0,44
7835,39482620,F,793.0,A,108.3,1,HBACK,1.507,0,0.0,72
7836,91483318,F,667.0,C,136.5,4,STNWG,0.451,0,0.0,41
7837,97650238,M,730.0,A,91.1,2,UTE,3.905,0,0.0,35
7838,71223099,F,815.0,D,91.2,4,TRUCK,1.76,0,0.0,42
7840,71822449,M,750.0,A,74.9,4,SEDAN,3.212,0,0.0,65
7841,94403019,M,798.0,B,135.0,2,SEDAN,1.925,0,0.0,63
7842,28640249,F,670.0,B,69.8,1,SEDAN,3.179,0,0.0,57
7843,77055440,F,661.0,C,105.0,2,SEDAN,1.485,0,0.0,41
7844,68996843,F,783.0,B,116.4,4,SEDAN,0.495,0,0.0,56
7845,13497245,F,767.0,A,78.9,2,SEDAN,1.672,0,0.0,69
7846,86905500,M,629.0,A,113.4,3,STNWG,3.344,2,953.1712019,44
7847,88569592,F,671.0,D,98.4,4,SEDAN,0.44,0,0.0,56
7848,85052420,F,750.0,C,103.5,3,SEDAN,1.804,0,0.0,65
7849,45364465,M,700.0,B,93.1,3,PANVN,1.947,0,0.0,53
7850,10100740,F,791.0,B,128.1,4,SEDAN,0.858,0,0.0,39
7851,12602017,F,317.0,C,118.5,3,HBACK,0.935,0,0.0,31
7852,79928354,F,324.0,D,113.0,2,SEDAN,1.727,0,0.0,70
7853,46211288,F,503.0,A,116.4,3,HBACK,1.012,0,0.0,23
7854,28185964,M,734.0,A,74.0,3,SEDAN,1.727,0,0.0,40
7855,48155187,F,830.0,C,132.0,1,SEDAN,2.684,0,0.0,61
7856,22968949,F,549.0,A,56.8,4,SEDAN,0.825,0,0.0,52
7857,60640104,F,831.0,C,120.0,2,HBACK,1.628,0,0.0,66
7858,26361084,M,475.0,A,72.8,3,SEDAN,1.452,1,1155.469521,41
7859,90528068,F,812.0,B,123.5,3,SEDAN,1.056,0,0.0,59
7860,12771125,M,722.0,A,82.6,1,SEDAN,2.673,0,0.0,82
7861,48753477,F,623.0,B,104.9,3,STNWG,1.111,2,1655.161549,49
7862,65003632,F,582.0,E,52.5,3,SEDAN,1.265,0,0.0,65
7863,89420333,F,321.0,C,144.0,1,STNWG,3.058,4,32569.17188,21
7864,62200288,F,710.0,C,103.5,3,SEDAN,1.397,0,0.0,42
7866,93253851,F,838.0,E,84.0,3,STNWG,3.773,0,0.0,45
7867,54105814,F,788.0,C,138.0,3,SEDAN,1.221,0,0.0,64
7868,18174488,M,848.0,E,63.0,4,TRUCK,0.88,0,0.0,53
7869,82708090,M,408.0,C,142.5,2,SEDAN,2.112,2,22715.06335,79
7870,58833356,F,669.0,C,118.5,3,SEDAN,0.902,0,0.0,40
7871,33077969,M,572.0,C,139.5,3,STNWG,3.322,2,907.9814507,40
7872,61563292,F,644.0,C,121.5,3,HBACK,1.738,0,0.0,37
7873,49618823,M,551.0,B,140.6,3,SEDAN,1.441,0,0.0,51
7874,47347092,F,562.0,B,118.4,3,HBACK,1.1,0,0.0,22
7875,67964772,M,511.0,F,98.0,4,STNWG,1.837,1,1457.318707,22
7876,83865008,F,533.0,D,87.3,3,STNWG,1.859,0,0.0,60
7877,77598426,M,819.0,E,33.0,1,SEDAN,2.068,0,0.0,73
7878,60292810,F,709.0,E,48.0,4,HBACK,0.803,0,0.0,27
7879,68348225,M,696.0,D,98.0,4,UTE,1.628,1,749.8298561,26
7880,12569925,M,553.0,C,96.0,4,PANVN,1.034,1,937.0058877,46
7881,61000767,M,458.0,B,153.6,3,SEDAN,0.902,1,916.6164918,59
7882,21447374,F,775.0,D,79.0,3,SEDAN,1.705,0,0.0,45
7883,66073440,F,754.0,A,78.4,3,SEDAN,2.178,0,0.0,60
7885,26077857,F,726.0,C,136.5,1,STNWG,3.333,0,0.0,61
7886,21338579,F,845.0,C,129.0,1,SEDAN,1.771,0,0.0,54
7887,66464096,M,660.0,F,64.0,2,UTE,3.905,0,0.0,41
7888,69259997,M,764.0,C,141.0,4,STNWG,2.53,0,0.0,66
7889,29743189,F,608.0,C,144.0,3,SEDAN,1.265,0,0.0,53
7890,10350851,M,685.0,A,107.4,3,HBACK,0.781,0,0.0,38
7891,58709105,F,633.0,D,129.9,3,STNWG,2.376,0,0.0,42
7892,69296798,F,345.0,D,110.1,2,SEDAN,2.805,1,2935.728881,35
7893,57954057,M,622.0,C,132.0,4,STNWG,1.342,1,118.4390834,39
7894,21449896,F,739.0,A,90.8,2,HBACK,1.639,0,0.0,62
7895,36901383,F,603.0,C,147.0,3,PANVN,1.408,0,0.0,52
7896,36009009,F,684.0,A,63.7,4,SEDAN,0.803,0,0.0,42
7897,11090665,M,708.0,A,79.4,2,STNWG,4.576,0,0.0,45
7898,69796607,M,586.0,B,119.9,4,HDTOP,1.463,0,0.0,30
7899,86284207,F,850.0,B,131.3,2,HBACK,1.925,0,0.0,31
7900,22255173,M,648.0,A,103.1,4,SEDAN,0.396,0,0.0,76
7901,46483422,M,619.0,C,103.5,3,TRUCK,2.057,1,1823.701023,36
7902,85276622,F,422.0,B,85.4,4,SEDAN,0.792,1,525.2334207,35
7903,59393138,F,614.0,B,141.6,1,SEDAN,1.947,1,2066.301364,58
7904,16205733,F,635.0,B,110.7,1,HBACK,1.85185,0,0.0,51
7905,77360799,F,738.0,B,118.5,1,SEDAN,1.804,0,0.0,64
7906,74920745,F,620.0,D,120.2,3,TRUCK,1.441,0,0.0,61
7908,65400476,F,714.0,B,99.6,3,STNWG,1.936,0,0.0,39
7909,49162723,F,577.0,C,139.5,4,MIBUS,1.386,0,0.0,45
7910,53186143,F,737.0,D,80.0,3,STNWG,2.53,0,0.0,48
7911,62439731,F,757.0,C,148.5,2,COUPE,2.255,0,0.0,50
7912,65831466,M,346.0,C,139.5,3,SEDAN,1.551,0,0.0,32
7913,62899767,F,754.0,B,135.0,4,SEDAN,0.803,0,0.0,55
7914,56304309,F,333.0,E,70.5,2,HBACK,1.848,0,0.0,39
7915,12800777,M,653.0,C,148.5,4,STNWG,0.77,1,145.3380752,27
7916,89128039,F,656.0,A,66.8,4,STNWG,1.243,0,0.0,45
7917,85773774,M,679.0,A,66.3,3,HBACK,0.836,0,0.0,29
7918,92656525,F,633.0,B,108.9,4,SEDAN,1.298,0,0.0,53
7920,83943200,F,417.0,C,78.0,3,SEDAN,1.166,2,1611.713938,49
7922,64852168,M,695.0,B,77.4,4,HBACK,0.583,1,159.818063,22
7924,52914724,M,740.0,C,127.5,1,HBACK,1.606,3,2726.206178,65
7925,49404284,M,618.0,B,133.6,4,STNWG,0.869,0,0.0,58
7926,46556261,M,802.0,C,150.0,4,PANVN,0.77,0,0.0,59
7927,99106834,F,662.0,B,131.5,3,HBACK,1.584,0,0.0,52
7928,91215391,F,700.0,C,142.5,3,SEDAN,0.869,0,0.0,48
7929,60180344,F,691.0,C,73.5,1,HBACK,1.925,0,0.0,23
7930,44615922,M,328.0,E,27.0,3,HBACK,1.133,0,0.0,75
7931,96125670,F,582.0,C,126.0,4,HBACK,0.88,1,127.8574433,26
7932,11770037,F,307.0,C,148.5,2,SEDAN,1.936,0,0.0,40
7933,13499751,F,778.0,B,137.8,3,HBACK,0.902,0,0.0,70
7934,83975092,F,595.0,C,61.5,3,HBACK,0.935,0,0.0,46
7935,91665171,F,714.0,F,128.0,3,STNWG,2.651,0,0.0,39
7936,98302295,F,419.0,C,96.0,2,UTE,3.652,0,0.0,58
7937,15791654,F,844.0,B,113.4,3,STNWG,2.398,0,0.0,67
7938,26587777,F,661.0,B,109.9,4,SEDAN,0.484,0,0.0,83
7939,87785177,F,746.0,C,118.5,2,HBACK,1.639,0,0.0,48
7940,37842414,F,807.0,E,31.5,2,HBACK,1.727,0,0.0,80
7941,70180250,F,802.0,E,36.0,4,SEDAN,0.88,0,0.0,71
7942,89621048,F,723.0,C,130.5,2,SEDAN,1.628,0,0.0,78
7943,34248092,M,466.0,A,57.6,4,STNWG,2.453,1,511.25499,37
7944,17081726,F,559.0,F,118.0,3,STNWG,2.552,1,644.1141909,40
7946,93188978,M,681.0,B,100.1,4,SEDAN,0.561,0,0.0,68
7947,29135809,F,726.0,B,125.8,4,STNWG,0.77,0,0.0,61
7948,50772006,F,729.0,E,69.0,4,HBACK,0.451,0,0.0,79
7949,20516116,F,510.0,B,110.0,3,STNWG,1.386,0,0.0,69
7950,30956883,F,833.0,C,112.5,3,HBACK,0.792,0,0.0,54
7951,15834100,M,780.0,B,76.0,4,SEDAN,1.21,0,0.0,52
