,gender,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0,age_at_eff_dt,Cluster
35352,F,633.0,C,76.5,2,HBACK,1.551,0,0.0,58,Cluster 3
29083,F,647.0,F,82.0,1,UTE,3.729,0,0.0,52,Cluster 3
50270,M,307.0,F,158.0,4,STNWG,1.21,1,266.8046278,20,Cluster 4
40334,F,,C,91.5,1,SEDAN,2.255,0,0.0,33,Cluster 3
49007,M,830.0,A,93.1,3,UTE,1.309,0,0.0,62,Cluster 0
25371,F,539.0,A,57.7,2,SEDAN,2.068,0,0.0,58,Cluster 3
10214,F,566.0,E,45.0,1,SEDAN,2.035,0,0.0,27,Cluster 3
17462,M,703.0,A,71.0,1,COUPE,5.962,0,0.0,69,Cluster 3
21965,F,651.0,A,70.3,3,STNWG,1.111,0,0.0,47,Cluster 0
37171,F,611.0,B,106.5,2,HBACK,1.914,0,0.0,54,Cluster 3
9273,M,318.0,F,104.0,3,TRUCK,3.366,0,0.0,33,Cluster 3
15214,F,386.0,C,,3,STNWG,2.629,1,1356.776883,48,Cluster 4
33901,M,648.0,B,135.3,4,STNWG,1.782,1,371.4773,22,Cluster 4
59489,M,737.0,C,120.0,4,MCARA,1.914,0,0.0,59,Cluster 0
25902,F,634.0,F,102.0,3,STNWG,2.904,0,0.0,31,Cluster 3
56559,F,834.0,B,116.8,4,SEDAN,0.803,0,0.0,53,Cluster 0
49594,M,678.0,C,100.5,4,SEDAN,0.913,0,0.0,67,Cluster 0
24865,M,729.0,A,89.3,1,UTE,4.81635,0,0.0,61,Cluster 3
9014,F,343.0,A,83.2,2,HBACK,1.309,1,927.3223079,29,Cluster 4
44101,F,645.0,B,127.9,1,SEDAN,2.948,0,0.0,39,Cluster 3
59527,F,812.0,C,,2,SEDAN,1.936,0,0.0,58,Cluster 3
18010,M,,A,43.1,1,HBACK,2.4178,2,18477.42248,27,Cluster 2
57247,F,556.0,B,108.4,1,STNWG,3.146,0,0.0,56,Cluster 3
47137,M,702.0,C,129.0,1,STNWG,3.113,0,0.0,31,Cluster 3
42457,M,658.0,B,112.5,3,HBACK,0.88,0,0.0,52,Cluster 0
54140,F,653.0,B,102.3,2,SEDAN,1.925,0,0.0,79,Cluster 3
28055,F,612.0,E,24.0,3,SEDAN,1.309,0,0.0,22,Cluster 0
45455,M,849.0,F,88.0,2,STNWG,4.752,1,241.8157096,50,Cluster 4
46102,F,760.0,D,151.0,1,STNWG,5.06,0,0.0,41,Cluster 3
37875,M,698.0,D,112.1,4,STNWG,0.869,1,182.0435969,21,Cluster 4
44182,M,845.0,D,77.4,3,HBACK,1.023,0,0.0,78,Cluster 0
42342,M,755.0,B,95.9,3,UTE,2.299,0,0.0,56,Cluster 0
3843,F,786.0,A,74.3,3,STNWG,1.87,0,0.0,59,Cluster 0
28480,F,412.0,A,84.2,3,SEDAN,1.562,0,0.0,34,Cluster 0
59541,F,683.0,A,95.0,4,SEDAN,0.484,0,0.0,41,Cluster 0
22717,M,516.0,F,128.0,3,STNWG,3.179,0,0.0,43,Cluster 3
51960,F,653.0,A,110.7,3,HBACK,0.88,0,0.0,30,Cluster 0
15110,M,377.0,B,112.1,3,UTE,1.606,1,4503.684618,29,Cluster 4
32135,F,770.0,A,89.5,2,HBACK,1.386,0,0.0,65,Cluster 3
31060,F,481.0,E,28.5,2,STNWG,5.06,1,7124.734484,57,Cluster 4
13498,M,669.0,B,95.3,3,TRUCK,0.88,0,0.0,63,Cluster 0
10242,M,646.0,A,89.8,2,SEDAN,1.364,0,0.0,31,Cluster 3
25812,F,655.0,D,116.7,4,STNWG,0.781,0,0.0,69,Cluster 0
20274,F,362.0,A,60.1,2,SEDAN,2.233,0,0.0,60,Cluster 3
52338,M,510.0,C,144.0,2,HBACK,1.584,0,0.0,38,Cluster 3
6804,M,783.0,B,139.0,1,STNWG,5.7596,0,0.0,52,Cluster 3
3734,M,667.0,C,103.5,4,UTE,0.649,1,456.354474,56,Cluster 4
55564,M,680.0,D,97.2,2,STNWG,3.608,0,0.0,59,Cluster 3
12058,M,662.0,E,63.0,4,UTE,2.233,0,0.0,40,Cluster 0
32061,M,803.0,A,89.2,2,HBACK,3.344,0,0.0,61,Cluster 3
10741,F,605.0,E,37.5,2,STNWG,4.433,0,0.0,55,Cluster 3
36014,F,656.0,C,105.0,2,HBACK,2.068,0,0.0,52,Cluster 3
40320,F,797.0,A,60.7,4,STNWG,2.013,0,0.0,42,Cluster 0
8877,M,822.0,D,133.4,4,STNWG,1.661,1,154.8658364,86,Cluster 4
15158,F,639.0,B,138.6,1,HBACK,2.145,0,0.0,50,Cluster 3
12315,M,568.0,B,114.5,4,STNWG,0.814,0,0.0,47,Cluster 0
4104,F,818.0,A,99.9,1,STNWG,5.3889,0,0.0,53,Cluster 3
5068,M,636.0,B,102.9,4,SEDAN,1.155,0,0.0,49,Cluster 0
59531,M,798.0,A,27.0,1,HBACK,1.441,0,0.0,41,Cluster 3
34037,M,736.0,E,,3,STNWG,3.234,0,0.0,67,Cluster 3
22140,F,525.0,E,67.5,2,SEDAN,2.277,0,0.0,38,Cluster 3
54375,M,825.0,B,130.5,1,PANVN,2.024,0,0.0,52,Cluster 3
10914,M,,E,75.0,4,UTE,0.902,1,6873.044127,46,Cluster 4
58968,F,812.0,B,117.5,2,HBACK,1.925,0,0.0,76,Cluster 3
17820,F,705.0,C,145.5,2,HBACK,1.078,0,0.0,75,Cluster 3
50174,M,601.0,C,115.5,3,HBACK,0.88,0,0.0,42,Cluster 0
44376,M,684.0,C,138.0,3,STNWG,1.177,0,0.0,38,Cluster 0
58376,M,377.0,F,150.0,3,UTE,2.816,1,1441.068457,33,Cluster 4
46507,M,360.0,C,118.5,4,STNWG,1.375,1,2105.367262,63,Cluster 4
17284,M,822.0,A,103.4,3,HBACK,1.617,0,0.0,35,Cluster 0
30762,F,449.0,C,81.0,2,HBACK,1.562,0,0.0,38,Cluster 3
4981,F,692.0,D,110.8,1,STNWG,6.831,0,0.0,45,Cluster 3
57753,F,629.0,A,57.0,3,HBACK,1.012,0,0.0,56,Cluster 0
29170,M,719.0,C,145.5,1,HBACK,1.507,0,0.0,42,Cluster 3
59251,F,807.0,A,83.9,2,SEDAN,3.179,0,0.0,69,Cluster 3
31834,F,658.0,A,55.3,3,STNWG,4.004,0,0.0,30,Cluster 3
11546,M,832.0,A,111.6,2,HBACK,1.419,0,0.0,42,Cluster 3
54025,F,567.0,B,117.0,2,HBACK,1.254,0,0.0,44,Cluster 3
59219,M,807.0,B,106.4,3,SEDAN,1.232,0,0.0,74,Cluster 0
23850,M,540.0,A,97.4,2,HBACK,1.254,0,0.0,37,Cluster 3
20076,F,763.0,D,84.0,4,SEDAN,0.77,0,0.0,41,Cluster 0
59919,F,364.0,C,135.0,3,STNWG,1.859,0,0.0,34,Cluster 0
6025,F,676.0,C,136.5,4,STNWG,1.452,0,0.0,56,Cluster 0
21744,F,718.0,C,142.5,1,STNWG,3.817,1,2195.462994,45,Cluster 4
46438,F,594.0,A,,4,SEDAN,0.902,0,0.0,38,Cluster 0
57064,F,,D,66.9,2,SEDAN,2.024,0,0.0,23,Cluster 3
32153,F,699.0,E,39.0,4,SEDAN,0.418,0,0.0,42,Cluster 0
4785,F,689.0,D,32.4,2,STNWG,4.708,0,0.0,45,Cluster 3
10639,F,613.0,B,114.7,1,STNWG,3.014,0,0.0,23,Cluster 3
15998,F,791.0,C,111.0,3,SEDAN,1.067,0,0.0,64,Cluster 0
51865,F,641.0,E,21.0,4,SEDAN,0.979,0,0.0,46,Cluster 0
42004,F,677.0,C,105.0,2,STNWG,3.63,0,0.0,44,Cluster 3
9400,F,842.0,B,111.3,2,SEDAN,2.145,0,0.0,66,Cluster 3
13948,M,616.0,B,154.1,3,STNWG,3.509,0,0.0,49,Cluster 3
40103,M,715.0,C,139.5,3,UTE,1.518,0,0.0,69,Cluster 0
14555,F,694.0,B,102.7,2,SEDAN,2.321,0,0.0,24,Cluster 3
35910,M,674.0,C,120.0,3,SEDAN,1.826,0,0.0,43,Cluster 0
43993,F,702.0,C,100.5,3,HBACK,2.024,0,0.0,59,Cluster 0
42258,M,654.0,D,,2,SEDAN,2.728,0,0.0,68,Cluster 3
28574,F,439.0,C,135.0,3,HBACK,0.858,0,0.0,84,Cluster 0
6178,F,616.0,A,85.2,2,STNWG,3.696,1,1051.758128,49,Cluster 4
584,F,647.0,B,124.7,4,HBACK,0.924,0,0.0,43,Cluster 0
19568,M,641.0,C,129.0,2,UTE,2.783,0,0.0,47,Cluster 3
15307,M,713.0,A,46.2,3,SEDAN,1.188,0,0.0,46,Cluster 0
18534,M,665.0,C,136.5,4,HBACK,0.308,0,0.0,63,Cluster 0
5326,F,771.0,A,75.6,3,HBACK,1.089,0,0.0,69,Cluster 0
33832,M,654.0,C,123.0,4,PANVN,1.463,0,0.0,51,Cluster 0
1957,F,610.0,C,121.5,3,HBACK,0.715,0,0.0,49,Cluster 0
18382,M,387.0,A,53.7,4,HBACK,0.902,0,0.0,71,Cluster 0
20006,M,433.0,C,126.0,3,SEDAN,1.87,0,0.0,73,Cluster 0
10175,M,405.0,F,96.0,4,STNWG,2.167,1,668.4924373,33,Cluster 4
55703,F,847.0,D,114.1,1,STNWG,4.004,0,0.0,54,Cluster 3
4387,F,753.0,B,107.5,4,HBACK,0.594,0,0.0,33,Cluster 0
33643,M,828.0,B,128.9,2,STNWG,2.618,0,0.0,55,Cluster 3
8615,F,696.0,C,136.5,4,HBACK,0.726,0,0.0,47,Cluster 0
45097,F,617.0,E,64.5,3,SEDAN,1.276,0,0.0,39,Cluster 0
40019,M,756.0,A,70.0,1,STNWG,4.037,0,0.0,46,Cluster 3
19452,M,,A,57.3,3,SEDAN,1.353,0,0.0,43,Cluster 0
31553,F,768.0,C,111.0,2,STNWG,3.74,0,0.0,57,Cluster 3
17252,F,373.0,E,58.5,2,STNWG,4.983,1,17248.8398,24,Cluster 2
20913,F,402.0,A,112.2,4,HBACK,0.726,0,0.0,32,Cluster 0
47774,F,651.0,A,89.0,2,STNWG,3.058,0,0.0,37,Cluster 3
58554,M,801.0,A,61.2,1,SEDAN,2.519,0,0.0,66,Cluster 3
42484,F,523.0,E,24.0,4,SEDAN,0.869,0,0.0,41,Cluster 0
9060,M,785.0,C,85.5,3,HBACK,0.924,1,183.6305252,67,Cluster 4
49043,F,688.0,B,117.8,3,HBACK,2.002,0,0.0,52,Cluster 0
4741,F,604.0,B,,3,STNWG,2.904,0,0.0,58,Cluster 3
31919,F,734.0,C,82.5,4,SEDAN,0.836,0,0.0,55,Cluster 0
38634,M,706.0,C,142.5,3,HBACK,1.023,0,0.0,74,Cluster 0
32569,M,718.0,A,68.9,2,SEDAN,3.85,0,0.0,83,Cluster 3
15022,F,798.0,B,145.4,2,SEDAN,1.716,0,0.0,23,Cluster 3
29497,F,771.0,A,64.9,3,HBACK,0.858,0,0.0,53,Cluster 0
60278,M,815.0,C,96.0,2,STNWG,1.98,0,0.0,85,Cluster 3
8442,F,492.0,C,127.5,4,HBACK,0.693,0,0.0,74,Cluster 0
7576,M,624.0,B,,4,MIBUS,0.451,0,0.0,47,Cluster 0
26642,M,404.0,C,148.5,4,UTE,1.474,1,156.8597345,39,Cluster 4
7321,M,405.0,B,81.0,2,HBACK,1.375,0,0.0,52,Cluster 3
18810,F,684.0,A,103.2,4,HBACK,0.429,0,0.0,49,Cluster 0
34239,F,388.0,C,145.5,2,SEDAN,1.771,0,0.0,40,Cluster 3
14160,M,781.0,B,119.1,4,SEDAN,0.913,0,0.0,61,Cluster 0
57846,M,824.0,C,117.0,3,SEDAN,1.551,0,0.0,63,Cluster 0
22034,M,683.0,C,147.0,2,SEDAN,1.639,0,0.0,51,Cluster 3
53254,M,562.0,D,91.5,2,STNWG,4.697,0,0.0,66,Cluster 3
30044,F,823.0,D,118.4,3,HBACK,1.243,0,0.0,59,Cluster 0
22902,F,640.0,A,122.3,4,SEDAN,0.484,0,0.0,60,Cluster 0
8230,F,345.0,A,104.9,3,HBACK,1.023,1,1117.295992,40,Cluster 4
56257,F,826.0,F,,4,STNWG,1.408,0,0.0,60,Cluster 0
2692,F,811.0,A,109.5,3,HBACK,1.232,0,0.0,70,Cluster 0
23601,M,704.0,B,123.1,3,SEDAN,1.639,0,0.0,44,Cluster 0
52973,F,732.0,C,142.5,3,SEDAN,1.43,0,0.0,43,Cluster 0
13398,F,755.0,B,143.0,4,SEDAN,0.418,0,0.0,68,Cluster 0
6999,M,801.0,D,80.9,4,STNWG,1.584,0,0.0,71,Cluster 0
2255,F,497.0,B,97.5,2,STNWG,4.653,0,0.0,58,Cluster 3
24389,F,656.0,A,70.3,2,UTE,2.244,0,0.0,68,Cluster 3
52241,F,621.0,B,89.6,4,HBACK,0.341,2,357.3919771,41,Cluster 4
26977,M,331.0,D,53.7,3,STNWG,3.025,0,0.0,48,Cluster 3
56507,M,721.0,C,133.5,4,HBACK,0.451,0,0.0,71,Cluster 0
59683,F,408.0,B,132.8,1,UTE,4.5639,0,0.0,40,Cluster 3
49749,M,660.0,C,138.0,1,HBACK,1.507,0,0.0,49,Cluster 3
17124,F,683.0,A,109.1,2,CONVT,8.503,0,0.0,35,Cluster 3
11730,F,713.0,C,141.0,4,SEDAN,1.045,0,0.0,61,Cluster 0
30252,F,411.0,B,141.4,2,HBACK,1.254,0,0.0,57,Cluster 3
6969,F,423.0,C,114.0,4,SEDAN,0.913,0,0.0,63,Cluster 0
53304,M,610.0,C,141.0,4,SEDAN,0.737,0,0.0,44,Cluster 0
39555,F,730.0,D,148.3,4,SEDAN,0.803,0,0.0,81,Cluster 0
52323,M,403.0,A,59.9,1,HBACK,1.54,1,5444.450578,31,Cluster 4
28126,M,749.0,B,120.3,2,COUPE,3.949,1,2174.036466,56,Cluster 4
23784,M,,B,151.7,4,UTE,0.594,1,185.0867138,39,Cluster 4
34195,M,744.0,A,97.6,2,HBACK,3.102,0,0.0,45,Cluster 3
11327,F,641.0,E,48.0,3,HBACK,0.836,0,0.0,58,Cluster 0
25543,F,580.0,A,81.8,2,SEDAN,1.87,0,0.0,49,Cluster 3
54702,F,747.0,D,134.0,2,HDTOP,2.728,0,0.0,61,Cluster 3
14972,F,558.0,B,110.6,3,HBACK,1.628,0,0.0,36,Cluster 0
7817,M,,B,124.9,4,HBACK,0.902,1,101.5084664,33,Cluster 4
41179,F,509.0,A,89.4,2,HBACK,1.298,0,0.0,37,Cluster 3
36251,F,708.0,A,78.7,2,HBACK,1.386,0,0.0,58,Cluster 3
52084,F,800.0,C,132.0,1,HBACK,1.7149,0,0.0,47,Cluster 3
42073,F,844.0,A,88.4,3,HBACK,1.243,0,0.0,61,Cluster 0
1100,M,482.0,E,57.0,1,SEDAN,2.64,0,0.0,52,Cluster 3
16408,F,848.0,A,110.3,1,HBACK,1.507,0,0.0,53,Cluster 3
12944,F,523.0,A,58.9,2,HBACK,1.111,0,0.0,43,Cluster 3
34106,F,494.0,C,147.0,2,SEDAN,1.98,0,0.0,53,Cluster 3
689,M,,D,102.5,3,UTE,1.628,2,9966.812319,28,Cluster 2
26159,F,513.0,E,63.0,3,SEDAN,1.474,0,0.0,49,Cluster 0
2524,F,,A,104.9,2,STNWG,4.004,0,0.0,44,Cluster 3
14395,M,387.0,B,111.1,2,STNWG,2.541,0,0.0,82,Cluster 3
52076,M,331.0,D,71.3,3,STNWG,2.717,1,1419.962752,33,Cluster 4
26653,F,309.0,B,138.0,2,HBACK,1.43,0,0.0,42,Cluster 3
44878,M,713.0,B,91.0,4,SEDAN,0.418,1,127.205407,54,Cluster 4
50163,M,757.0,A,43.5,2,PANVN,1.738,0,0.0,64,Cluster 3
56885,F,808.0,C,145.5,4,STNWG,1.749,0,0.0,51,Cluster 0
22917,M,,C,102.0,3,SEDAN,1.507,0,0.0,26,Cluster 0
52191,M,741.0,C,148.5,3,SEDAN,1.166,0,0.0,64,Cluster 0
57351,F,828.0,A,,4,HBACK,0.374,0,0.0,38,Cluster 0
50751,M,554.0,F,78.0,4,HBACK,0.539,1,285.3436317,25,Cluster 4
30234,M,633.0,E,30.0,4,TRUCK,0.902,0,0.0,44,Cluster 0
30997,F,792.0,B,148.2,3,SEDAN,1.397,0,0.0,65,Cluster 0
12825,M,715.0,C,145.5,1,SEDAN,2.497,0,0.0,57,Cluster 3
10410,M,622.0,F,166.0,1,HBACK,2.013,0,0.0,56,Cluster 3
44574,F,475.0,E,76.5,1,STNWG,3.245,0,0.0,73,Cluster 3
44879,M,623.0,B,116.1,1,UTE,4.048,1,1215.614148,58,Cluster 4
3619,F,700.0,B,131.7,4,HBACK,0.583,1,330.2240439,71,Cluster 4
31221,F,748.0,B,118.3,2,SEDAN,5.698,0,0.0,50,Cluster 3
41384,F,745.0,B,128.6,2,SEDAN,2.178,0,0.0,55,Cluster 3
37800,M,552.0,F,106.0,3,STNWG,2.277,1,604.793948,49,Cluster 4
55093,M,706.0,B,125.4,2,HBACK,1.408,0,0.0,81,Cluster 3
8405,M,776.0,A,92.2,4,UTE,0.77,0,0.0,63,Cluster 0
988,F,680.0,D,61.9,4,HBACK,0.451,1,142.4200647,22,Cluster 4
6431,F,365.0,E,28.5,2,UTE,2.079,0,0.0,35,Cluster 3
47594,M,623.0,B,,4,UTE,1.364,0,0.0,38,Cluster 0
19948,F,791.0,F,104.0,3,HBACK,1.012,0,0.0,84,Cluster 0
5925,F,620.0,C,99.0,2,STNWG,2.607,0,0.0,32,Cluster 3
34048,F,828.0,F,136.0,4,HDTOP,0.825,0,0.0,55,Cluster 0
14926,M,778.0,C,118.5,1,SEDAN,2.673,0,0.0,63,Cluster 3
31307,F,441.0,B,116.7,3,HBACK,0.935,0,0.0,35,Cluster 0
3452,M,760.0,E,,4,SEDAN,0.935,0,0.0,31,Cluster 0
46414,F,750.0,E,43.5,1,STNWG,3.146,0,0.0,38,Cluster 3
56689,M,713.0,A,66.7,2,SEDAN,1.584,0,0.0,71,Cluster 3
58200,F,759.0,F,162.0,3,STNWG,2.651,0,0.0,25,Cluster 3
16886,M,624.0,E,58.5,1,STNWG,5.7596,0,0.0,31,Cluster 3
32607,F,621.0,F,172.0,4,STNWG,1.188,0,0.0,43,Cluster 0
33421,M,,C,,3,STNWG,3.927,0,0.0,46,Cluster 3
32902,F,631.0,D,87.4,2,STNWG,3.113,0,0.0,45,Cluster 3
7225,M,612.0,D,120.3,4,STNWG,1.804,1,445.2476506,56,Cluster 4
43496,M,,E,43.5,3,UTE,1.738,0,0.0,33,Cluster 0
53763,F,832.0,A,64.0,2,HBACK,2.112,0,0.0,58,Cluster 3
21474,M,688.0,F,88.0,1,TRUCK,1.892,1,1897.429734,24,Cluster 4
23160,F,413.0,B,94.4,1,HBACK,1.606,1,5740.718,49,Cluster 4
621,M,,A,58.4,2,UTE,2.31,0,0.0,26,Cluster 3
42667,M,754.0,C,148.5,4,SEDAN,0.77,0,0.0,53,Cluster 0
33456,M,681.0,C,130.5,3,SEDAN,1.639,0,0.0,47,Cluster 0
7177,F,681.0,E,19.5,4,HBACK,0.594,0,0.0,42,Cluster 0
38980,M,447.0,A,95.9,3,SEDAN,1.243,0,0.0,45,Cluster 0
29212,F,675.0,C,132.0,1,HBACK,1.551,0,0.0,53,Cluster 3
6950,F,306.0,D,160.1,2,HBACK,1.87,0,0.0,33,Cluster 3
37836,F,363.0,F,116.0,3,HDTOP,1.87,0,0.0,32,Cluster 0
16776,F,353.0,D,90.2,4,STNWG,1.661,1,1532.425368,23,Cluster 4
39014,M,613.0,B,126.3,2,STNWG,2.926,0,0.0,43,Cluster 3
45937,M,546.0,A,78.5,1,HBACK,2.761,0,0.0,26,Cluster 3
53502,F,453.0,C,148.5,2,HBACK,1.617,0,0.0,73,Cluster 3
9143,F,646.0,B,82.8,4,COUPE,1.496,0,0.0,52,Cluster 0
34874,M,,C,88.5,4,UTE,1.826,1,184.1548134,30,Cluster 4
15318,M,,C,144.0,3,STNWG,2.068,0,0.0,31,Cluster 0
25809,F,706.0,A,73.4,4,SEDAN,0.407,0,0.0,62,Cluster 0
48705,M,622.0,A,90.7,1,HBACK,2.079,1,2496.513854,23,Cluster 4
54282,M,816.0,C,141.0,2,SEDAN,1.584,0,0.0,67,Cluster 3
34613,F,540.0,C,147.0,3,STNWG,2.222,0,0.0,41,Cluster 0
29585,F,592.0,A,75.0,3,SEDAN,1.54,1,1275.791125,29,Cluster 4
8940,M,688.0,E,22.5,3,HDTOP,2.211,0,0.0,61,Cluster 0
52744,M,501.0,D,64.5,2,STNWG,4.675,0,0.0,32,Cluster 3
217,M,423.0,A,94.3,1,SEDAN,4.202,1,22778.03903,54,Cluster 2
59191,M,811.0,B,,4,SEDAN,3.663,0,0.0,69,Cluster 0
19706,F,597.0,D,135.3,1,SEDAN,6.435,0,0.0,80,Cluster 3
55062,F,696.0,C,127.5,4,STNWG,1.683,0,0.0,31,Cluster 0
53924,F,813.0,C,120.0,3,SEDAN,1.617,0,0.0,57,Cluster 0
54757,M,672.0,C,117.0,3,UTE,1.133,0,0.0,52,Cluster 0
48103,M,659.0,C,136.5,2,HBACK,1.243,0,0.0,59,Cluster 3
34458,M,699.0,A,60.7,4,STNWG,2.046,0,0.0,30,Cluster 0
32904,M,686.0,C,138.0,2,STNWG,4.224,0,0.0,42,Cluster 3
9667,M,834.0,D,64.2,4,SEDAN,2.145,0,0.0,88,Cluster 0
30748,F,604.0,A,131.8,3,STNWG,1.518,1,594.2492347,48,Cluster 4
14427,F,692.0,F,116.0,1,STNWG,3.124,0,0.0,32,Cluster 3
27562,M,709.0,B,,3,HBACK,0.847,0,0.0,63,Cluster 0
36802,M,609.0,B,94.7,3,TRUCK,1.199,0,0.0,44,Cluster 0
39268,M,743.0,C,109.5,3,STNWG,2.2,0,0.0,66,Cluster 0
53264,F,701.0,A,93.1,2,SEDAN,2.101,0,0.0,31,Cluster 3
45549,F,575.0,C,136.5,3,SEDAN,1.243,0,0.0,38,Cluster 0
12216,F,644.0,A,67.5,2,HBACK,1.309,0,0.0,30,Cluster 3
51637,F,602.0,B,87.6,1,SEDAN,1.947,0,0.0,41,Cluster 3
39146,M,839.0,C,85.5,3,SEDAN,1.034,0,0.0,64,Cluster 0
36084,M,639.0,B,110.5,3,SEDAN,1.628,0,0.0,70,Cluster 0
41611,F,667.0,A,78.3,2,HBACK,1.43,0,0.0,20,Cluster 3
45911,M,799.0,C,132.0,4,STNWG,0.341,0,0.0,73,Cluster 0
34369,F,579.0,B,128.3,2,HBACK,1.309,1,1408.391657,56,Cluster 4
24990,M,556.0,B,150.0,2,SEDAN,1.782,1,1836.490611,32,Cluster 4
34822,M,624.0,B,131.3,1,STNWG,3.531,0,0.0,34,Cluster 3
11910,M,418.0,C,130.5,1,STNWG,5.137,0,0.0,53,Cluster 3
31439,M,798.0,B,104.3,4,SEDAN,0.759,1,250.2941249,22,Cluster 4
41599,F,841.0,C,106.5,4,SEDAN,0.484,0,0.0,45,Cluster 0
43104,M,679.0,D,,4,UTE,1.133,1,181.2792853,43,Cluster 4
36718,M,619.0,F,116.0,1,SEDAN,2.365,0,0.0,48,Cluster 3
55087,M,,C,,1,HBACK,2.2,0,0.0,35,Cluster 3
19185,M,809.0,C,145.5,2,SEDAN,1.815,0,0.0,53,Cluster 3
25804,M,762.0,A,110.3,4,SEDAN,0.979,0,0.0,29,Cluster 0
25450,M,816.0,D,87.8,3,STNWG,4.4,2,1102.350615,62,Cluster 4
4692,F,824.0,D,24.8,3,STNWG,1.859,0,0.0,47,Cluster 0
32134,F,820.0,A,48.3,1,SEDAN,2.024,0,0.0,84,Cluster 3
2662,M,511.0,A,78.3,1,STNWG,8.206,0,0.0,50,Cluster 3
26679,M,571.0,C,139.5,2,HBACK,1.1,0,0.0,36,Cluster 3
26587,F,837.0,A,104.6,2,HBACK,1.43,0,0.0,68,Cluster 3
7264,M,705.0,A,60.2,2,SEDAN,1.606,0,0.0,45,Cluster 3
26244,M,801.0,A,91.1,3,STNWG,3.498,0,0.0,43,Cluster 3
39845,M,782.0,A,78.7,3,HBACK,1.012,0,0.0,37,Cluster 0
26185,F,847.0,D,81.6,4,HBACK,0.605,2,796.553781,76,Cluster 4
55692,F,305.0,A,63.0,3,HBACK,1.54,0,0.0,31,Cluster 0
1859,M,788.0,B,132.6,3,SEDAN,1.617,0,0.0,63,Cluster 0
37354,M,685.0,C,118.5,4,SEDAN,0.528,0,0.0,57,Cluster 0
17779,F,381.0,B,97.7,2,HBACK,1.43,2,18881.28057,83,Cluster 2
23213,F,835.0,B,121.8,4,HBACK,0.55,0,0.0,51,Cluster 0
37417,F,562.0,B,147.6,1,SEDAN,2.2,0,0.0,59,Cluster 3
18283,F,733.0,E,34.5,3,STNWG,2.893,0,0.0,72,Cluster 3
4701,F,615.0,C,144.0,3,HBACK,1.595,0,0.0,41,Cluster 0
59743,M,846.0,B,94.2,4,HBACK,0.286,1,176.9145623,84,Cluster 4
20459,M,627.0,B,150.6,3,STNWG,1.166,0,0.0,51,Cluster 0
44087,F,750.0,C,150.0,4,MIBUS,1.969,0,0.0,41,Cluster 0
46656,F,534.0,A,78.3,1,SEDAN,5.775,0,0.0,51,Cluster 3
45854,M,769.0,B,124.5,3,SEDAN,1.551,0,0.0,37,Cluster 0
52403,F,536.0,E,57.0,2,HBACK,1.859,0,0.0,35,Cluster 3
734,M,413.0,D,125.9,2,HBACK,1.067,1,3248.493071,21,Cluster 4
5697,F,741.0,B,123.9,4,SEDAN,0.803,0,0.0,58,Cluster 0
22921,F,772.0,B,115.1,2,SEDAN,1.518,0,0.0,58,Cluster 3
30852,M,606.0,B,148.2,1,STNWG,3.9589,0,0.0,49,Cluster 3
22910,F,650.0,D,137.7,3,SEDAN,1.089,0,0.0,43,Cluster 0
11511,M,756.0,A,52.7,2,HBACK,1.496,0,0.0,61,Cluster 3
57206,M,651.0,E,57.0,3,STNWG,3.113,0,0.0,38,Cluster 3
4152,F,591.0,C,145.5,3,HBACK,1.463,0,0.0,60,Cluster 0
56521,M,608.0,C,121.5,4,SEDAN,1.166,0,0.0,46,Cluster 0
35812,F,841.0,A,111.5,3,SEDAN,1.001,0,0.0,52,Cluster 0
59983,F,757.0,D,73.1,1,STNWG,3.025,0,0.0,51,Cluster 3
43455,M,503.0,C,139.5,2,SEDAN,2.123,3,3465.474529,56,Cluster 4
9920,F,796.0,D,30.6,1,SEDAN,2.321,0,0.0,61,Cluster 3
991,F,793.0,E,19.5,1,STNWG,4.136,0,0.0,37,Cluster 3
2603,F,719.0,C,145.5,2,UTE,1.859,0,0.0,64,Cluster 3
51110,M,307.0,A,67.1,4,SEDAN,0.286,3,7044.083535,27,Cluster 2
5764,M,626.0,B,107.6,3,UTE,2.563,0,0.0,35,Cluster 0
17224,F,762.0,B,,3,HBACK,1.056,0,0.0,70,Cluster 0
14163,F,767.0,C,141.0,3,SEDAN,1.452,0,0.0,63,Cluster 0
24410,F,750.0,E,33.0,3,HBACK,0.814,0,0.0,25,Cluster 0
59746,F,836.0,B,95.2,2,STNWG,5.225,0,0.0,61,Cluster 3
16222,M,684.0,C,120.0,3,HBACK,0.715,0,0.0,33,Cluster 0
7353,M,782.0,A,106.7,2,SEDAN,1.705,0,0.0,27,Cluster 3
44297,M,694.0,E,75.0,2,SEDAN,2.299,0,0.0,40,Cluster 3
11668,F,726.0,B,109.0,2,SEDAN,2.112,0,0.0,68,Cluster 3
31735,F,810.0,C,132.0,3,SEDAN,0.891,0,0.0,58,Cluster 0
32721,F,799.0,A,49.6,3,HBACK,1.199,0,0.0,76,Cluster 0
51171,F,553.0,C,135.0,1,HBACK,1.639,1,2305.060773,56,Cluster 4
8059,F,388.0,E,39.0,2,STNWG,4.092,0,0.0,46,Cluster 3
