,gender,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0,age_at_eff_dt,Cluster
3349,F,350.0,E,39.0,3,STNWG,4.4,0,0.0,77,Cluster 2
57680,F,750.0,A,114.5,1,HBACK,1.85185,0,0.0,53,Cluster 2
36633,F,617.0,A,78.7,3,SEDAN,1.87,0,0.0,40,Cluster 2
4911,M,343.0,C,112.5,3,UTE,1.595,1,2269.657397,49,Cluster 0
55637,F,835.0,A,72.5,2,SEDAN,1.76,0,0.0,85,Cluster 2
42329,F,435.0,B,,4,SEDAN,0.847,0,0.0,37,Cluster 2
18596,M,397.0,D,114.8,4,STNWG,0.0,1,649.8797862,30,Cluster 0
13399,M,796.0,C,148.5,1,SEDAN,4.356,0,0.0,65,Cluster 2
28521,F,692.0,C,133.5,3,HBACK,0.968,1,623.1008773,90,Cluster 0
20465,F,699.0,B,90.9,2,SEDAN,1.914,0,0.0,56,Cluster 2
23005,F,631.0,D,84.1,3,HBACK,1.111,0,0.0,50,Cluster 2
13972,F,626.0,C,144.0,1,SEDAN,2.7478,0,0.0,48,Cluster 2
15712,F,785.0,E,43.5,3,HBACK,0.924,0,0.0,64,Cluster 2
53035,M,772.0,C,117.0,3,HBACK,1.1,0,0.0,47,Cluster 2
10644,F,674.0,A,66.5,2,SEDAN,1.804,0,0.0,40,Cluster 2
40033,F,804.0,A,76.3,1,HBACK,1.375,0,0.0,72,Cluster 2
12345,F,651.0,A,103.0,3,STNWG,4.4,0,0.0,55,Cluster 2
742,M,794.0,C,139.5,3,STNWG,3.289,0,0.0,70,Cluster 2
27809,F,686.0,B,,2,STNWG,3.487,0,0.0,45,Cluster 2
21499,M,741.0,C,123.0,2,SEDAN,1.397,1,248.8409889,51,Cluster 0
10104,F,814.0,C,85.5,4,MIBUS,1.232,0,0.0,86,Cluster 2
42980,M,848.0,B,98.1,1,SEDAN,5.665,0,0.0,81,Cluster 2
53733,F,732.0,A,83.6,1,HBACK,1.837,0,0.0,34,Cluster 2
41960,F,841.0,A,61.7,3,HBACK,1.243,0,0.0,92,Cluster 2
24889,M,673.0,C,150.0,1,SEDAN,2.046,0,0.0,51,Cluster 2
28479,F,800.0,C,135.0,4,SEDAN,0.341,1,184.4665058,70,Cluster 0
49017,M,787.0,B,122.6,1,SEDAN,2.629,0,0.0,85,Cluster 2
39216,F,728.0,A,97.0,4,SEDAN,0.836,0,0.0,48,Cluster 2
22924,F,433.0,A,72.6,1,SEDAN,1.749,1,9694.56202,27,Cluster 0
52372,M,723.0,A,46.7,3,STNWG,2.75,0,0.0,57,Cluster 2
54856,F,552.0,A,117.8,1,STNWG,3.531,0,0.0,41,Cluster 2
49661,M,722.0,A,58.7,3,SEDAN,1.155,0,0.0,53,Cluster 2
49684,F,452.0,D,96.2,3,HBACK,1.111,0,0.0,41,Cluster 2
32066,M,505.0,A,46.2,4,HBACK,0.792,1,693.3579111,54,Cluster 0
344,F,404.0,C,141.0,2,HBACK,2.057,1,1598.776994,42,Cluster 0
36893,M,626.0,A,96.0,2,SEDAN,1.958,0,0.0,63,Cluster 2
18713,M,441.0,B,126.7,2,HBACK,2.112,0,0.0,65,Cluster 2
24697,F,847.0,D,89.6,3,SEDAN,1.562,0,0.0,60,Cluster 2
21992,M,,A,72.6,4,PANVN,0.836,0,0.0,43,Cluster 2
15074,M,790.0,C,148.5,1,SEDAN,2.013,0,0.0,59,Cluster 2
46248,F,454.0,E,67.5,2,UTE,2.519,0,0.0,43,Cluster 2
54875,F,493.0,D,69.6,4,STNWG,1.056,1,402.5786638,43,Cluster 0
48391,M,848.0,B,124.8,4,STNWG,1.738,0,0.0,55,Cluster 2
29993,F,699.0,D,145.0,2,SEDAN,2.035,0,0.0,36,Cluster 2
50475,F,468.0,C,147.0,2,SEDAN,2.178,1,1310.006821,58,Cluster 0
31089,F,741.0,A,,2,STNWG,4.697,0,0.0,47,Cluster 2
46393,F,684.0,C,115.5,3,SEDAN,1.419,0,0.0,31,Cluster 2
11347,F,771.0,A,100.5,2,STNWG,3.993,0,0.0,55,Cluster 2
3795,M,646.0,A,60.7,3,SEDAN,1.485,0,0.0,74,Cluster 2
1458,F,606.0,D,104.6,3,SEDAN,1.111,0,0.0,54,Cluster 2
37169,F,834.0,C,,3,SEDAN,2.508,0,0.0,58,Cluster 2
14168,F,352.0,C,123.0,3,STNWG,3.113,0,0.0,31,Cluster 2
15460,M,718.0,D,82.6,3,SEDAN,1.111,0,0.0,43,Cluster 2
4623,M,737.0,B,107.9,3,HBACK,1.331,0,0.0,57,Cluster 2
6231,F,646.0,D,76.9,1,SEDAN,2.354,0,0.0,54,Cluster 2
43217,F,783.0,B,138.2,2,STNWG,4.169,0,0.0,69,Cluster 2
4845,F,511.0,A,91.2,2,HBACK,1.287,0,0.0,37,Cluster 2
40561,M,831.0,B,121.1,1,SEDAN,2.145,0,0.0,75,Cluster 2
28860,F,579.0,A,69.2,2,SEDAN,1.958,0,0.0,54,Cluster 2
14529,F,514.0,F,76.0,3,STNWG,2.387,0,0.0,32,Cluster 2
19386,M,678.0,E,45.0,4,SEDAN,0.429,0,0.0,81,Cluster 2
18427,F,555.0,C,115.5,4,HBACK,0.484,1,222.0366166,30,Cluster 0
14752,F,809.0,D,114.2,3,SEDAN,1.386,0,0.0,77,Cluster 2
33425,F,649.0,B,170.5,3,HBACK,0.935,0,0.0,29,Cluster 2
40347,F,362.0,B,165.5,3,STNWG,3.322,0,0.0,45,Cluster 2
47050,F,312.0,C,120.0,2,SEDAN,2.398,1,2728.395925,31,Cluster 0
43566,F,824.0,A,80.1,4,SEDAN,0.55,0,0.0,70,Cluster 2
46989,F,640.0,C,124.5,3,SEDAN,0.946,0,0.0,55,Cluster 2
58912,M,803.0,F,128.0,3,UTE,1.683,0,0.0,64,Cluster 2
49031,F,715.0,A,77.8,3,SEDAN,1.364,0,0.0,58,Cluster 2
45129,F,815.0,C,,3,COUPE,1.441,0,0.0,47,Cluster 2
30239,M,665.0,C,112.5,4,STNWG,0.55,0,0.0,55,Cluster 2
18874,M,752.0,C,123.0,2,SEDAN,1.936,0,0.0,57,Cluster 2
8746,M,813.0,C,127.5,3,SEDAN,1.617,0,0.0,90,Cluster 2
7518,F,801.0,D,126.7,3,UTE,2.354,0,0.0,33,Cluster 2
54086,M,659.0,D,68.4,4,STNWG,0.77,0,0.0,43,Cluster 2
44951,M,798.0,C,139.5,3,HDTOP,3.069,0,0.0,39,Cluster 2
42949,F,412.0,F,146.0,4,SEDAN,0.484,1,208.2752026,23,Cluster 0
42857,F,802.0,E,6.0,2,SEDAN,1.815,0,0.0,86,Cluster 2
36765,M,640.0,C,142.5,3,STNWG,4.4,0,0.0,60,Cluster 2
14994,M,836.0,B,133.1,4,STNWG,0.517,0,0.0,60,Cluster 2
24223,F,650.0,A,87.0,4,COUPE,1.837,0,0.0,53,Cluster 2
1796,F,389.0,D,82.6,1,SEDAN,2.904,0,0.0,58,Cluster 2
31475,M,705.0,D,70.1,1,STNWG,4.807,0,0.0,62,Cluster 2
22866,F,556.0,A,42.3,2,STNWG,2.508,0,0.0,61,Cluster 2
31134,M,471.0,B,118.4,4,MIBUS,2.277,1,10181.79701,36,Cluster 0
56235,M,705.0,F,114.0,3,UTE,1.65,0,0.0,58,Cluster 2
6361,F,648.0,B,114.5,3,SEDAN,1.595,0,0.0,44,Cluster 2
11438,F,831.0,C,145.5,2,STNWG,4.763,0,0.0,60,Cluster 2
31344,F,756.0,D,56.5,4,HBACK,0.902,0,0.0,80,Cluster 2
14499,F,630.0,A,89.1,2,HBACK,1.078,0,0.0,35,Cluster 2
6350,F,390.0,D,121.6,3,HBACK,0.924,0,0.0,60,Cluster 2
46090,F,722.0,E,27.0,4,SEDAN,0.825,0,0.0,67,Cluster 2
20747,F,546.0,B,98.2,1,HBACK,1.496,0,0.0,27,Cluster 2
45985,M,810.0,C,133.5,4,HBACK,0.484,0,0.0,87,Cluster 2
3612,F,829.0,B,124.9,4,HBACK,0.814,0,0.0,62,Cluster 2
31677,F,573.0,E,58.5,1,HBACK,1.507,0,0.0,34,Cluster 2
13061,F,,A,38.5,2,STNWG,2.629,0,0.0,39,Cluster 2
816,M,814.0,B,119.2,4,STNWG,1.111,0,0.0,81,Cluster 2
29517,M,655.0,A,92.3,1,STNWG,6.732,0,0.0,51,Cluster 2
51080,F,672.0,F,128.0,1,SEDAN,2.068,0,0.0,53,Cluster 2
28468,F,655.0,C,136.5,1,SEDAN,2.266,0,0.0,57,Cluster 2
56451,M,700.0,B,102.7,4,UTE,1.606,0,0.0,43,Cluster 2
16409,M,781.0,B,100.1,4,STNWG,1.408,0,0.0,65,Cluster 2
33255,M,763.0,B,144.4,2,HBACK,1.122,0,0.0,35,Cluster 2
6224,F,579.0,E,61.5,3,HBACK,1.65,0,0.0,39,Cluster 2
42852,F,635.0,A,94.9,2,STNWG,3.212,0,0.0,57,Cluster 2
36406,M,806.0,C,100.5,2,HBACK,1.914,0,0.0,42,Cluster 2
13863,F,794.0,C,81.0,1,HDTOP,3.388,0,0.0,54,Cluster 2
44897,M,630.0,A,78.2,1,STNWG,2.684,0,0.0,41,Cluster 2
50370,M,808.0,B,143.1,3,HBACK,1.232,0,0.0,50,Cluster 2
26822,F,444.0,C,148.5,2,SEDAN,1.936,1,2756.788368,26,Cluster 0
23878,M,722.0,B,118.9,3,STNWG,1.43,0,0.0,57,Cluster 2
13040,M,413.0,E,37.5,3,TRUCK,2.772,0,0.0,36,Cluster 2
43501,F,709.0,A,60.5,2,HBACK,2.2,0,0.0,40,Cluster 2
38377,F,527.0,E,24.0,2,STNWG,4.906,0,0.0,46,Cluster 2
4291,F,773.0,F,106.0,2,STNWG,4.697,0,0.0,59,Cluster 2
42586,F,773.0,B,,1,COUPE,5.423,0,0.0,68,Cluster 2
46276,F,794.0,C,147.0,2,MCARA,4.158,0,0.0,52,Cluster 2
16781,M,773.0,A,90.1,4,STNWG,1.837,0,0.0,57,Cluster 2
6465,F,758.0,C,106.5,3,HBACK,1.386,0,0.0,55,Cluster 2
39485,M,671.0,A,74.3,4,HDTOP,1.243,0,0.0,31,Cluster 2
31582,F,657.0,F,100.0,3,SEDAN,1.463,0,0.0,36,Cluster 2
43725,F,618.0,D,70.1,1,SEDAN,2.112,0,0.0,49,Cluster 2
51947,M,649.0,A,,3,STNWG,3.366,0,0.0,40,Cluster 2
41146,M,,A,72.2,3,SEDAN,1.243,0,0.0,41,Cluster 2
48307,F,681.0,C,124.5,1,STNWG,3.168,0,0.0,42,Cluster 2
14964,M,,B,132.8,4,BUS,0.0,1,1475.81031,23,Cluster 0
46700,F,821.0,E,52.5,4,SEDAN,0.473,0,0.0,62,Cluster 2
51610,F,678.0,B,97.6,4,STNWG,1.045,0,0.0,48,Cluster 2
6079,F,758.0,F,84.0,3,TRUCK,2.057,0,0.0,45,Cluster 2
50563,F,495.0,C,114.0,4,STNWG,0.671,0,0.0,57,Cluster 2
33144,F,301.0,C,99.0,2,HBACK,1.1,0,0.0,39,Cluster 2
50823,F,303.0,A,112.4,3,SEDAN,0.869,0,0.0,43,Cluster 2
49396,F,,B,121.8,3,SEDAN,1.232,0,0.0,29,Cluster 2
27781,F,816.0,A,68.2,3,SEDAN,2.915,0,0.0,67,Cluster 2
11570,F,817.0,C,136.5,4,HBACK,0.308,0,0.0,78,Cluster 2
58723,M,646.0,A,36.8,3,SEDAN,1.133,0,0.0,40,Cluster 2
33300,F,841.0,A,78.8,1,UTE,4.279,0,0.0,64,Cluster 2
43224,F,812.0,C,142.5,3,STNWG,1.87,0,0.0,39,Cluster 2
24631,F,765.0,A,69.0,3,SEDAN,2.013,0,0.0,60,Cluster 2
43207,M,662.0,E,,1,UTE,3.52,0,0.0,44,Cluster 2
32582,M,638.0,B,136.6,3,SEDAN,1.606,0,0.0,41,Cluster 2
46695,M,800.0,E,31.5,2,STNWG,4.059,0,0.0,67,Cluster 2
55570,M,693.0,B,113.4,3,STNWG,2.266,0,0.0,49,Cluster 2
16189,F,,E,18.0,4,TRUCK,1.364,0,0.0,36,Cluster 2
56639,M,736.0,B,117.7,2,UTE,1.419,0,0.0,38,Cluster 2
2906,F,721.0,A,73.6,4,HBACK,0.792,0,0.0,82,Cluster 2
9811,F,802.0,B,132.0,1,STNWG,3.5739,0,0.0,42,Cluster 2
59700,M,761.0,C,103.5,1,UTE,3.8819,0,0.0,44,Cluster 2
36983,M,649.0,C,148.5,2,SEDAN,1.914,0,0.0,50,Cluster 2
19742,F,328.0,C,111.0,3,HBACK,0.913,0,0.0,59,Cluster 2
18329,F,804.0,A,74.9,4,HBACK,0.473,0,0.0,76,Cluster 2
13819,F,771.0,D,114.5,4,SEDAN,0.737,0,0.0,62,Cluster 2
46622,M,713.0,A,51.9,2,COUPE,3.421,0,0.0,46,Cluster 2
1945,M,520.0,E,66.0,4,HDTOP,2.321,0,0.0,48,Cluster 2
59535,F,368.0,B,118.3,3,SEDAN,1.485,0,0.0,37,Cluster 2
59912,M,637.0,B,116.6,1,STNWG,3.135,1,4762.259456,70,Cluster 0
11220,F,670.0,A,105.9,3,SEDAN,1.716,0,0.0,60,Cluster 2
34023,F,643.0,A,,1,HBACK,2.871,0,0.0,52,Cluster 2
23971,M,615.0,D,123.3,1,SEDAN,2.09,1,4282.191027,37,Cluster 0
17561,F,744.0,B,127.1,2,HBACK,1.617,0,0.0,33,Cluster 2
29209,F,646.0,E,,4,HBACK,0.528,0,0.0,55,Cluster 2
4296,M,603.0,F,134.0,2,UTE,3.608,1,774.2677243,22,Cluster 0
60353,F,679.0,B,103.0,2,HBACK,1.144,0,0.0,43,Cluster 2
52109,M,709.0,C,115.5,4,SEDAN,0.484,0,0.0,55,Cluster 2
16245,M,515.0,E,82.5,3,PANVN,1.65,1,18266.46291,69,Cluster 1
13253,F,699.0,C,145.5,4,HBACK,0.715,0,0.0,34,Cluster 2
8807,M,804.0,C,96.0,4,SEDAN,1.034,2,169.9425939,57,Cluster 0
6250,F,603.0,C,150.0,4,SEDAN,0.913,0,0.0,51,Cluster 2
50391,M,,C,118.5,2,HDTOP,4.664,1,6658.627574,32,Cluster 0
46995,F,773.0,B,126.0,2,HBACK,1.496,0,0.0,78,Cluster 2
14402,F,784.0,D,78.0,2,SEDAN,1.826,2,4062.545512,68,Cluster 0
20735,F,818.0,A,118.1,3,HBACK,1.43,0,0.0,51,Cluster 2
52449,M,584.0,D,127.8,1,HBACK,1.628,2,10012.94574,29,Cluster 0
59545,M,707.0,B,123.2,3,SEDAN,0.968,0,0.0,74,Cluster 2
35409,M,304.0,D,126.5,3,SEDAN,1.243,2,5311.76009,34,Cluster 0
26601,M,798.0,B,154.5,4,SEDAN,1.276,0,0.0,61,Cluster 2
21072,F,393.0,C,150.0,4,SEDAN,0.737,0,0.0,39,Cluster 2
15666,F,631.0,C,144.0,2,SEDAN,2.915,0,0.0,39,Cluster 2
21265,F,662.0,C,,3,HBACK,0.781,0,0.0,37,Cluster 2
10743,M,301.0,A,79.3,3,STNWG,3.927,1,4950.31498,36,Cluster 0
27950,F,836.0,E,79.5,3,SEDAN,1.166,0,0.0,43,Cluster 2
791,F,816.0,C,97.5,1,HBACK,1.408,0,0.0,59,Cluster 2
52852,F,627.0,B,100.3,4,SEDAN,0.781,0,0.0,40,Cluster 2
57942,F,836.0,B,122.2,3,HBACK,0.891,0,0.0,78,Cluster 2
60062,F,,B,108.0,2,SEDAN,1.639,0,0.0,37,Cluster 2
4988,M,567.0,B,141.3,2,UTE,2.871,0,0.0,76,Cluster 2
21854,F,747.0,D,162.4,4,HBACK,0.374,0,0.0,55,Cluster 2
41008,F,454.0,A,92.1,4,HBACK,0.759,1,456.2696717,31,Cluster 0
30012,M,842.0,A,52.6,3,STNWG,4.015,0,0.0,42,Cluster 2
31947,M,614.0,B,95.4,2,STNWG,1.837,1,1284.570759,25,Cluster 0
49874,F,782.0,A,75.5,3,HBACK,0.781,0,0.0,31,Cluster 2
24567,F,604.0,A,90.4,3,STNWG,3.157,0,0.0,50,Cluster 2
57731,M,551.0,B,170.1,4,SEDAN,0.979,1,1284.063328,85,Cluster 0
15056,F,379.0,D,89.3,2,STNWG,3.476,0,0.0,30,Cluster 2
26334,M,705.0,D,119.4,2,PANVN,2.607,0,0.0,68,Cluster 2
29311,M,831.0,A,104.5,3,SEDAN,1.067,0,0.0,45,Cluster 2
59389,F,331.0,D,52.0,3,STNWG,1.364,0,0.0,47,Cluster 2
21512,M,805.0,A,94.8,1,HBACK,2.134,0,0.0,69,Cluster 2
12949,F,338.0,A,,4,HBACK,0.781,1,326.8246187,36,Cluster 0
39780,M,811.0,A,75.8,3,HBACK,0.737,0,0.0,58,Cluster 2
22639,F,,C,105.0,3,SEDAN,1.419,0,0.0,48,Cluster 2
40227,F,763.0,D,80.2,3,HBACK,2.86,0,0.0,32,Cluster 2
23755,F,612.0,A,128.4,2,STNWG,2.321,0,0.0,45,Cluster 2
6807,M,499.0,A,79.8,2,HBACK,1.826,3,13856.48425,75,Cluster 0
42007,M,672.0,D,42.0,3,UTE,2.871,1,652.6354983,23,Cluster 0
30817,F,612.0,D,112.9,3,HBACK,0.913,0,0.0,57,Cluster 2
32144,F,803.0,A,,4,STNWG,1.122,0,0.0,61,Cluster 2
22957,M,807.0,A,74.8,3,HBACK,0.924,0,0.0,67,Cluster 2
38587,M,690.0,F,94.0,1,UTE,3.289,0,0.0,53,Cluster 2
8023,M,624.0,E,9.0,3,STNWG,2.805,0,0.0,44,Cluster 2
3434,F,374.0,B,100.8,3,HBACK,1.122,0,0.0,55,Cluster 2
37613,M,641.0,F,84.0,2,HBACK,1.694,0,0.0,44,Cluster 2
56691,M,628.0,A,60.5,3,SEDAN,0.979,1,1079.427464,29,Cluster 0
1107,F,533.0,B,158.5,3,SEDAN,1.199,0,0.0,39,Cluster 2
57500,M,698.0,F,110.0,1,STNWG,4.95,0,0.0,59,Cluster 2
23791,M,348.0,C,96.0,3,HBACK,0.957,0,0.0,51,Cluster 2
6824,F,801.0,B,110.9,3,SEDAN,1.254,0,0.0,63,Cluster 2
4882,F,786.0,A,78.6,2,HBACK,1.375,0,0.0,34,Cluster 2
33943,M,710.0,C,136.5,4,STNWG,2.167,0,0.0,62,Cluster 2
17723,F,626.0,A,122.7,4,HBACK,0.583,0,0.0,59,Cluster 2
8821,M,728.0,C,124.5,2,STNWG,4.191,0,0.0,60,Cluster 2
6179,F,645.0,A,98.9,3,SEDAN,1.716,0,0.0,35,Cluster 2
40220,M,758.0,B,142.7,4,STNWG,1.815,0,0.0,45,Cluster 2
55676,F,742.0,C,109.5,3,UTE,2.563,2,391.4449832,43,Cluster 0
28773,F,826.0,B,130.6,3,SEDAN,1.078,0,0.0,60,Cluster 2
2146,F,738.0,C,141.0,4,SEDAN,0.781,0,0.0,65,Cluster 2
44263,F,501.0,C,85.5,4,STNWG,1.408,0,0.0,65,Cluster 2
23300,F,747.0,B,,3,SEDAN,1.584,0,0.0,62,Cluster 2
11472,F,695.0,D,100.2,3,STNWG,2.508,1,593.8141654,45,Cluster 0
37414,F,657.0,B,117.8,1,HBACK,1.507,0,0.0,31,Cluster 2
18718,M,347.0,C,127.5,2,HBACK,1.496,1,2344.796671,30,Cluster 0
21026,M,693.0,C,148.5,4,UTE,1.089,3,310.2240086,50,Cluster 0
21394,F,834.0,A,80.1,4,UTE,0.561,0,0.0,42,Cluster 2
54181,F,768.0,C,138.0,3,SEDAN,1.067,0,0.0,65,Cluster 2
28580,F,680.0,C,117.0,4,SEDAN,2.607,0,0.0,45,Cluster 2
24093,F,771.0,E,33.0,4,STNWG,1.947,0,0.0,31,Cluster 2
46790,M,847.0,F,136.0,2,STNWG,5.83,1,280.5490789,51,Cluster 0
56189,F,668.0,A,50.7,3,HBACK,0.825,0,0.0,44,Cluster 2
39936,M,693.0,A,126.6,4,HBACK,0.451,0,0.0,37,Cluster 2
10783,F,,B,111.7,1,HBACK,1.386,0,0.0,34,Cluster 2
53184,M,647.0,A,57.6,3,HBACK,0.946,0,0.0,44,Cluster 2
51667,F,810.0,D,107.4,3,STNWG,2.772,0,0.0,63,Cluster 2
35146,F,475.0,B,136.1,1,HBACK,1.507,0,0.0,31,Cluster 2
48850,M,719.0,B,114.9,2,SEDAN,2.013,2,857.8627742,42,Cluster 0
23085,F,598.0,D,113.6,3,HBACK,1.001,0,0.0,56,Cluster 2
24032,F,629.0,C,150.0,1,SEDAN,1.947,0,0.0,49,Cluster 2
25894,F,615.0,D,102.3,4,HBACK,0.748,1,287.114073,20,Cluster 0
17089,F,457.0,A,83.9,4,HBACK,0.77,1,965.8561127,25,Cluster 0
52924,M,615.0,C,78.0,4,UTE,1.595,0,0.0,32,Cluster 2
59445,M,807.0,A,73.0,3,HDTOP,2.211,0,0.0,38,Cluster 2
22248,M,784.0,B,121.6,3,SEDAN,1.606,2,399.2430394,52,Cluster 0
25962,F,752.0,A,85.5,3,SEDAN,0.924,0,0.0,90,Cluster 2
5165,F,643.0,B,,1,SEDAN,2.057,0,0.0,53,Cluster 2
49775,F,719.0,B,133.8,1,SEDAN,2.519,0,0.0,88,Cluster 2
1675,F,691.0,E,40.5,4,HBACK,0.484,0,0.0,70,Cluster 2
30170,M,707.0,D,47.1,1,SEDAN,5.731,0,0.0,69,Cluster 2
42561,F,793.0,C,120.0,2,SEDAN,2.189,0,0.0,70,Cluster 2
24602,F,659.0,C,133.5,2,SEDAN,2.189,0,0.0,50,Cluster 2
51189,M,764.0,B,102.0,2,SEDAN,2.057,0,0.0,66,Cluster 2
28383,F,804.0,C,112.5,3,STNWG,4.015,0,0.0,63,Cluster 2
58826,F,793.0,A,80.7,2,SEDAN,1.815,0,0.0,71,Cluster 2
4707,M,,A,108.8,3,HBACK,1.661,0,0.0,37,Cluster 2
2585,M,401.0,A,99.7,4,STNWG,2.629,0,0.0,33,Cluster 2
6835,F,465.0,B,114.4,3,SEDAN,1.87,0,0.0,53,Cluster 2
29733,M,672.0,C,114.0,3,SEDAN,1.76,0,0.0,55,Cluster 2
50549,M,351.0,D,50.7,4,SEDAN,1.045,0,0.0,74,Cluster 2
26837,F,387.0,A,91.2,1,HBACK,1.617,0,0.0,74,Cluster 2
40830,M,756.0,B,122.7,2,STNWG,3.443,1,179.1838565,54,Cluster 0
29817,F,575.0,D,73.9,2,SEDAN,1.716,0,0.0,41,Cluster 2
7330,F,828.0,B,59.5,4,HBACK,0.748,0,0.0,52,Cluster 2
55759,F,629.0,C,132.0,3,SEDAN,1.298,0,0.0,33,Cluster 2
20788,M,301.0,A,86.4,1,SEDAN,2.673,2,10297.93466,51,Cluster 0
30708,F,771.0,F,152.0,4,SEDAN,0.781,0,0.0,52,Cluster 2
58875,F,470.0,B,108.4,3,HBACK,0.88,0,0.0,38,Cluster 2
57508,M,671.0,E,18.0,2,SEDAN,1.551,0,0.0,42,Cluster 2
50746,M,635.0,C,148.5,4,HBACK,0.902,1,221.8402998,35,Cluster 0
27343,F,611.0,A,92.0,3,SEDAN,1.353,0,0.0,68,Cluster 2
14773,F,655.0,A,97.6,1,STNWG,3.542,0,0.0,50,Cluster 2
28714,F,718.0,C,144.0,3,STNWG,1.419,1,425.1999067,38,Cluster 0
50934,F,810.0,D,40.1,4,HBACK,0.341,0,0.0,51,Cluster 2
54230,M,733.0,C,145.5,2,UTE,2.299,1,155.08843,57,Cluster 0
42737,M,649.0,D,110.5,4,STNWG,1.661,1,214.8990314,51,Cluster 0
59105,M,,B,111.6,3,HDTOP,1.969,0,0.0,30,Cluster 2
349,M,716.0,B,120.0,4,STNWG,1.309,1,358.4540026,25,Cluster 0
22630,M,801.0,B,,1,STNWG,2.321,0,0.0,86,Cluster 2
4277,M,691.0,C,133.5,2,HBACK,1.078,0,0.0,53,Cluster 2
46494,F,822.0,C,145.5,1,HBACK,2.101,0,0.0,51,Cluster 2
5121,F,829.0,C,,2,HBACK,1.122,0,0.0,68,Cluster 2
6017,F,701.0,D,84.0,3,SEDAN,0.869,0,0.0,56,Cluster 2
21648,F,768.0,D,90.3,3,HBACK,0.913,0,0.0,64,Cluster 2
34043,F,562.0,A,94.5,4,SEDAN,1.958,0,0.0,61,Cluster 2
52884,F,796.0,A,89.4,1,STNWG,4.807,0,0.0,65,Cluster 2
1034,M,809.0,D,98.9,4,UTE,0.858,1,113.5387714,56,Cluster 0
233,F,750.0,C,100.5,3,STNWG,1.848,2,123.3749717,44,Cluster 0
36024,F,723.0,C,139.5,3,HBACK,1.419,0,0.0,66,Cluster 2
51743,F,788.0,A,65.8,3,SEDAN,1.87,0,0.0,39,Cluster 2
10823,M,817.0,A,60.3,4,SEDAN,0.759,0,0.0,49,Cluster 2
19639,F,604.0,C,129.0,4,COUPE,0.451,0,0.0,68,Cluster 2
24385,M,453.0,B,113.3,4,HBACK,1.573,1,7069.553414,84,Cluster 0
40442,F,373.0,A,83.7,4,TRUCK,0.484,0,0.0,51,Cluster 2
50332,M,412.0,B,111.1,2,STNWG,4.708,0,0.0,37,Cluster 2
579,F,695.0,B,126.7,2,HBACK,1.925,0,0.0,59,Cluster 2
43110,M,387.0,C,121.5,2,HBACK,1.518,1,1667.353236,33,Cluster 0
50959,F,759.0,B,170.1,4,HBACK,0.308,1,322.2851566,82,Cluster 0
38036,M,625.0,B,120.9,4,MIBUS,2.354,1,2577.066884,48,Cluster 0
35990,F,839.0,B,109.1,1,COUPE,3.729,0,0.0,47,Cluster 2
1331,M,326.0,C,,3,STNWG,3.3,1,1265.886173,48,Cluster 0
25694,M,,F,120.0,1,UTE,4.235,1,1569.840744,36,Cluster 0
27838,F,678.0,D,71.9,3,STNWG,3.663,0,0.0,45,Cluster 2
39769,M,730.0,B,134.8,3,SEDAN,1.265,0,0.0,62,Cluster 2
4293,F,848.0,E,24.0,1,SEDAN,2.3089,0,0.0,47,Cluster 2
25815,M,,C,133.5,4,SEDAN,1.056,1,169.9991093,30,Cluster 0
58498,F,653.0,C,129.0,2,STNWG,5.973,1,261.9927806,57,Cluster 0
52457,F,704.0,D,77.7,4,STNWG,0.77,0,0.0,56,Cluster 2
55261,F,847.0,E,28.5,4,SEDAN,0.781,0,0.0,66,Cluster 2
52348,M,545.0,C,,3,HBACK,0.924,0,0.0,58,Cluster 2
11034,M,494.0,C,,4,STNWG,0.682,0,0.0,56,Cluster 2
630,F,694.0,C,135.0,1,SEDAN,2.475,0,0.0,48,Cluster 2
49197,M,774.0,C,130.5,4,SEDAN,0.374,0,0.0,32,Cluster 2
53826,F,844.0,C,136.5,1,STNWG,3.52,0,0.0,55,Cluster 2
12830,F,,D,106.8,4,UTE,1.54,0,0.0,31,Cluster 2
5042,M,730.0,B,,1,SEDAN,2.387,0,0.0,68,Cluster 2
18442,F,780.0,B,,4,SEDAN,0.803,0,0.0,51,Cluster 2
26142,F,674.0,F,96.0,3,HBACK,0.847,0,0.0,44,Cluster 2
41956,M,717.0,B,102.8,3,SEDAN,1.87,0,0.0,47,Cluster 2
30685,F,511.0,B,131.8,1,SEDAN,3.091,0,0.0,57,Cluster 2
42644,F,742.0,C,121.5,4,STNWG,0.671,0,0.0,48,Cluster 2
20628,F,467.0,F,130.0,3,STNWG,2.233,0,0.0,38,Cluster 2
24973,M,731.0,D,108.5,2,SEDAN,3.344,0,0.0,65,Cluster 2
9378,F,603.0,B,116.2,2,HBACK,1.793,0,0.0,54,Cluster 2
51856,M,564.0,F,94.0,4,STNWG,1.991,1,231.7804127,31,Cluster 0
15356,M,509.0,C,52.5,4,STNWG,1.804,1,409.0922326,44,Cluster 0
43026,M,439.0,C,126.0,3,UTE,2.607,1,3687.439125,27,Cluster 0
6367,F,652.0,B,134.0,3,SEDAN,1.254,0,0.0,59,Cluster 2
49837,M,635.0,D,52.8,1,HBACK,1.639,0,0.0,50,Cluster 2
